Warehouse_block,Mode_of_Shipment,Customer_care_calls,Customer_rating,Cost_of_the_Product,Prior_purchases,Product_importance,Gender,Discount_offered,Weight_in_gms
A,Road,-0.9554182055352116,1.4154496039563198,-0.20188696877348175,-1.301957524252269,low,M,-1.40844721917484,0.11173714373654782
F,Ship,0.743966602683239,-1.4194733078210093,0.8553470358031457,-0.2907237342861204,medium,F,0.001066971789406706,1.0874854043456967
D,Ship,2.44335141090169,1.4154496039563198,1.6223599410842284,1.731743845646177,low,M,-0.2808358664034426,-1.2457988370477358
C,Ship,-0.9554182055352116,-0.7107425798766771,-0.20188696877348175,0.7205100556800282,medium,M,0.282969809982256,0.5033933671795374
D,Flight,1.5936590067924643,1.4154496039563198,-1.9846737215889712,-1.301957524252269,low,F,0.001066971789406706,-1.372855816621367
C,Ship,-0.10572580142598628,-0.0020118519323447577,-1.1347405022234471,1.731743845646177,low,M,-0.5627387045962919,0.4404816588469627
B,Ship,0.743966602683239,1.4154496039563198,0.6065860935498216,-1.301957524252269,low,M,0.8467754863679547,0.44233200320968546
B,Ship,-0.9554182055352116,-1.4194733078210093,0.2541747586909458,-0.2907237342861204,high,M,-1.1265443809819906,0.5422505987967159
F,Flight,-0.10572580142598628,-0.0020118519323447577,-0.9688998740545645,-0.2907237342861204,medium,F,-1.40844721917484,0.4127264934061209
D,Road,-0.9554182055352116,-0.0020118519323447577,0.08833413052206304,-1.301957524252269,medium,M,0.8467754863679547,-1.1612997778167287
D,Ship,-0.9554182055352116,-1.4194733078210093,-1.5700721511667644,1.731743845646177,medium,F,0.5648726481751054,-1.6053824248701971
F,Ship,0.743966602683239,-0.0020118519323447577,-0.5128381465901369,1.731743845646177,low,M,0.282969809982256,0.5656882940578711
A,Flight,-0.9554182055352116,0.7067188760119876,-1.6322623867300954,-0.2907237342861204,low,M,1.4105811627536533,-1.364220876261994
F,Ship,-0.9554182055352116,-0.7107425798766771,-0.761599088843461,-1.301957524252269,high,M,0.8467754863679547,0.429379592670626
A,Ship,-0.10572580142598628,0.7067188760119876,0.689506407634263,-1.301957524252269,medium,M,0.8467754863679547,0.705080902716321
D,Ship,-0.9554182055352116,-0.7107425798766771,0.6480462505920422,-0.2907237342861204,medium,F,0.282969809982256,0.10433576628565668
C,Road,-0.10572580142598628,-0.0020118519323447577,-0.6994088532801299,-0.2907237342861204,low,M,0.282969809982256,1.0893357487084194
F,Ship,-0.9554182055352116,-1.4194733078210093,-0.20188696877348175,-0.2907237342861204,medium,M,-0.5627387045962919,0.4114929304976391
F,Road,1.5936590067924643,-1.4194733078210093,1.3114087632675733,1.731743845646177,low,F,-1.1265443809819906,-1.7034506760945047
F,Ship,-0.9554182055352116,0.7067188760119876,1.1455681350986906,-0.2907237342861204,medium,M,0.8467754863679547,0.7285185979774763
A,Flight,-0.10572580142598628,0.7067188760119876,0.7931568002398147,-0.2907237342861204,medium,F,0.282969809982256,-0.9096529444864297
B,Ship,-0.10572580142598628,-1.4194733078210093,0.42001538685982853,-0.2907237342861204,low,M,-1.1265443809819906,0.20363758041844615
F,Ship,0.743966602683239,-1.4194733078210093,-0.4921080680690265,-1.301957524252269,low,M,0.8467754863679547,0.7858792732218827
A,Road,0.743966602683239,-0.7107425798766771,1.2077583706620216,1.731743845646177,low,M,0.5648726481751054,-1.6251194314059068
D,Flight,0.743966602683239,-0.0020118519323447577,-1.3005811303923298,-1.301957524252269,low,M,0.5648726481751054,0.49167451954895974
C,Ship,-0.9554182055352116,-0.7107425798766771,-0.761599088843461,-0.2907237342861204,low,F,-0.2808358664034426,1.2268780130041466
D,Flight,-0.9554182055352116,-0.0020118519323447577,-0.7408690103223506,-0.2907237342861204,high,M,1.6924840009465028,-1.2655358435834454
C,Ship,2.44335141090169,0.7067188760119876,1.8918509618586627,0.7205100556800282,medium,F,0.001066971789406706,-1.2821889428479505
C,Ship,0.743966602683239,-1.4194733078210093,0.8553470358031457,1.731743845646177,medium,M,0.8467754863679547,-1.7244212455386962
B,Ship,0.743966602683239,-0.7107425798766771,0.08833413052206304,-0.2907237342861204,low,M,-0.5627387045962919,0.8703783324528899
B,Ship,0.743966602683239,-1.4194733078210093,0.4614755439020492,1.731743845646177,medium,F,-0.8446415427891413,-1.389508915885872
B,Ship,-0.10572580142598628,-0.0020118519323447577,0.08833413052206304,-1.301957524252269,medium,M,0.001066971789406706,0.28505273237824874
B,Road,0.743966602683239,1.4154496039563198,-0.6164885391956886,-0.2907237342861204,low,F,-1.1265443809819906,1.1399118279561755
F,Ship,-0.9554182055352116,-0.0020118519323447577,-1.072550266660116,-0.2907237342861204,medium,M,0.282969809982256,-1.2649190621292046
C,Ship,1.5936590067924643,-0.0020118519323447577,1.3321388417886837,0.7205100556800282,high,F,-0.8446415427891413,-1.8002853644103305
F,Road,1.5936590067924643,1.4154496039563198,0.689506407634263,0.7205100556800282,medium,M,0.282969809982256,-1.536302901995213
A,Ship,-0.9554182055352116,0.7067188760119876,-0.8445194029279024,-0.2907237342861204,low,F,0.5648726481751054,1.2503157082653018
B,Ship,-0.10572580142598628,-1.4194733078210093,1.788200569253111,1.731743845646177,medium,M,0.001066971789406706,-1.803986053135776
F,Ship,-0.9554182055352116,0.7067188760119876,-1.4249616015189919,0.7205100556800282,high,M,-0.5627387045962919,1.1405286094104166
F,Ship,-0.10572580142598628,-0.7107425798766771,-0.45064791102680585,0.7205100556800282,medium,F,-1.1265443809819906,0.9567277360466199
B,Ship,0.743966602683239,0.7067188760119876,0.19198452312761477,1.731743845646177,low,F,-1.1265443809819906,-1.3808739755264992
C,Flight,-0.9554182055352116,-0.7107425798766771,0.2749048372120561,-0.2907237342861204,high,M,-0.2808358664034426,0.1327077131807394
B,Flight,-0.10572580142598628,-0.7107425798766771,-0.45064791102680585,-0.2907237342861204,medium,F,-0.8446415427891413,0.5983777111326404
D,Ship,0.743966602683239,-1.4194733078210093,0.5651259365076009,-0.2907237342861204,high,M,0.5648726481751054,0.8352217895611569
F,Ship,1.5936590067924643,1.4154496039563198,0.8553470358031457,0.7205100556800282,low,F,0.8467754863679547,-1.699133205914818
A,Ship,-0.10572580142598628,-0.0020118519323447577,-0.45064791102680585,0.7205100556800282,low,F,-1.1265443809819906,-1.3087105453803105
F,Flight,1.5936590067924643,-1.4194733078210093,1.2077583706620216,0.7205100556800282,low,F,-1.1265443809819906,-1.8095370862239444
F,Road,-0.10572580142598628,-1.4194733078210093,0.2541747586909458,1.731743845646177,low,M,0.8467754863679547,-1.493744981652589
D,Flight,-0.10572580142598628,-1.4194733078210093,-1.4249616015189919,-0.2907237342861204,low,M,0.5648726481751054,0.7248179092520307
F,Ship,1.5936590067924643,0.7067188760119876,1.8711208833375526,0.7205100556800282,low,F,-1.1265443809819906,-1.3586698431738256
D,Ship,-0.9554182055352116,1.4154496039563198,-0.16042681173126105,-1.301957524252269,low,F,-0.5627387045962919,0.0790477266617786
F,Ship,-1.805110609644437,-0.7107425798766771,-0.16042681173126105,1.731743845646177,low,F,0.282969809982256,0.7716932997743413
C,Ship,-0.9554182055352116,-1.4194733078210093,-0.5750283821534679,-1.301957524252269,low,F,-1.40844721917484,0.6797928630924429
A,Ship,-1.805110609644437,0.7067188760119876,0.6480462505920422,-1.301957524252269,medium,F,1.128678324560804,0.886414650263154
A,Ship,-0.10572580142598628,-0.7107425798766771,-0.3055373613790335,-0.2907237342861204,low,M,0.282969809982256,0.8574259219138304
B,Road,-0.9554182055352116,1.4154496039563198,-1.549342072645654,-1.301957524252269,medium,M,0.282969809982256,0.9770815240365704
D,Road,0.743966602683239,1.4154496039563198,-0.6164885391956886,-1.301957524252269,medium,M,0.8467754863679547,0.4299963741248669
F,Flight,-0.10572580142598628,0.7067188760119876,-0.8030592458856817,-0.2907237342861204,low,F,0.001066971789406706,0.3997740828670614
A,Ship,0.743966602683239,0.7067188760119876,-0.16042681173126105,0.7205100556800282,low,F,-0.8446415427891413,-0.12140624596652315
D,Ship,1.5936590067924643,1.4154496039563198,1.7467404122108905,0.7205100556800282,low,M,-0.8446415427891413,-1.8150881193121127
F,Road,0.743966602683239,0.7067188760119876,-0.3884576754634748,-1.301957524252269,low,M,-0.5627387045962919,-0.5204638468604039
F,Ship,1.5936590067924643,-0.0020118519323447577,0.689506407634263,0.7205100556800282,medium,M,0.282969809982256,-1.4345339620454598
A,Flight,0.743966602683239,-1.4194733078210093,1.1870282921409112,1.731743845646177,low,M,-0.5627387045962919,-1.6029152990532334
C,Ship,-0.9554182055352116,-1.4194733078210093,-0.09823657616793004,-1.301957524252269,low,F,-1.1265443809819906,0.5570533536984982
B,Flight,-0.9554182055352116,0.7067188760119876,-0.7201389318012403,-1.301957524252269,medium,M,-0.2808358664034426,-1.6109334579583654
C,Ship,0.743966602683239,-1.4194733078210093,0.4614755439020492,-0.2907237342861204,medium,F,1.128678324560804,-1.606615987778679
F,Road,0.743966602683239,0.7067188760119876,1.0211876639720285,-1.301957524252269,medium,F,-0.2808358664034426,0.3966901755958568
F,Ship,-0.10572580142598628,-1.4194733078210093,-1.0310901096178955,0.7205100556800282,medium,M,-0.8446415427891413,0.8426231670120481
B,Ship,-0.9554182055352116,-0.0020118519323447577,0.7309665646764837,1.731743845646177,medium,F,0.8467754863679547,-1.3568194988111029
A,Road,-1.805110609644437,-0.7107425798766771,-1.0518201881390057,-0.2907237342861204,low,M,-0.2808358664034426,1.1935718144751364
D,Ship,0.743966602683239,-1.4194733078210093,-0.5957584606745783,-0.2907237342861204,medium,F,0.282969809982256,0.5570533536984982
B,Ship,-0.9554182055352116,0.7067188760119876,-0.07750649764681969,-0.2907237342861204,low,M,1.128678324560804,0.27518422911039386
F,Ship,0.743966602683239,0.7067188760119876,-0.26407720433681275,-0.2907237342861204,low,F,-0.2808358664034426,0.73098572379444
F,Flight,0.743966602683239,-0.7107425798766771,0.7931568002398147,1.731743845646177,low,F,1.128678324560804,-1.4703072863914337
F,Ship,1.5936590067924643,-1.4194733078210093,1.9125810403797732,0.7205100556800282,low,F,-0.5627387045962919,-1.5437042794461042
F,Road,0.743966602683239,-0.7107425798766771,1.0833778995353596,1.731743845646177,medium,M,0.5648726481751054,-1.5942803586938603
B,Ship,-1.805110609644437,0.7067188760119876,0.5029357009442699,-0.2907237342861204,medium,M,-0.5627387045962919,1.128809761779839
F,Ship,0.743966602683239,-1.4194733078210093,-0.036046340604599006,-0.2907237342861204,low,F,1.4105811627536533,-1.158832651999765
D,Ship,1.5936590067924643,-1.4194733078210093,1.8503908048164421,0.7205100556800282,low,F,0.8467754863679547,-1.7712966360610067
F,Ship,-0.10572580142598628,-1.4194733078210093,1.1870282921409112,-1.301957524252269,low,F,-1.40844721917484,0.5638379496951484
C,Flight,0.743966602683239,1.4154496039563198,-0.885979559970123,-0.2907237342861204,medium,F,0.001066971789406706,0.15861253425885838
F,Ship,0.743966602683239,1.4154496039563198,0.19198452312761477,-0.2907237342861204,medium,F,-0.8446415427891413,0.265315725842539
F,Ship,-0.9554182055352116,1.4154496039563198,1.2699486062253527,-0.2907237342861204,low,M,0.001066971789406706,0.7377703197910902
B,Ship,-0.9554182055352116,-1.4194733078210093,-1.7151827008145368,0.7205100556800282,low,M,-1.40844721917484,-1.433300399136978
B,Ship,0.743966602683239,-0.0020118519323447577,0.33709507277538714,-0.2907237342861204,medium,F,-0.8446415427891413,-0.6345684158949756
F,Road,-0.9554182055352116,-0.0020118519323447577,0.9382673498875871,-1.301957524252269,high,M,0.5648726481751054,0.32637708981239094
D,Ship,-1.805110609644437,-0.7107425798766771,0.5443958579864906,1.731743845646177,low,M,0.282969809982256,0.11482105100775246
A,Ship,-0.10572580142598628,-0.7107425798766771,0.3578251512964975,1.731743845646177,low,F,-1.1265443809819906,-1.5338357761782493
D,Ship,-0.10572580142598628,-0.7107425798766771,0.2749048372120561,1.731743845646177,medium,M,0.001066971789406706,0.41087614904339814
B,Ship,-0.9554182055352116,-1.4194733078210093,0.33709507277538714,-1.301957524252269,low,F,-1.40844721917484,0.627983220936205
B,Ship,1.5936590067924643,0.7067188760119876,0.8346169572820353,0.7205100556800282,low,M,0.8467754863679547,-1.4542709685811697
B,Road,0.743966602683239,1.4154496039563198,1.0626478210142491,-0.2907237342861204,high,F,-0.8446415427891413,1.16273274176309
C,Road,0.743966602683239,-1.4194733078210093,-2.2541647423634057,1.731743845646177,low,M,-1.40844721917484,-1.7583442255219472
F,Ship,-0.10572580142598628,-0.7107425798766771,-0.07750649764681969,-1.301957524252269,medium,F,-1.40844721917484,0.9160201600667186
D,Ship,-0.9554182055352116,-0.7107425798766771,-0.26407720433681275,-0.2907237342861204,high,M,0.001066971789406706,0.748255604513186
A,Ship,-0.9554182055352116,0.7067188760119876,-0.5542983036323575,-1.301957524252269,medium,M,-0.5627387045962919,0.7322192867029219
F,Ship,1.5936590067924643,0.7067188760119876,0.8968071928453664,0.7205100556800282,low,F,-0.5627387045962919,-1.5424707165376224
F,Ship,-0.10572580142598628,0.7067188760119876,-0.16042681173126105,-0.2907237342861204,medium,F,1.128678324560804,0.1913019513336276
B,Ship,-0.9554182055352116,1.4154496039563198,0.8968071928453664,-0.2907237342861204,medium,F,3.665803868296448,-1.097154506575672
A,Ship,-0.9554182055352116,-0.0020118519323447577,1.2492185277042422,-0.2907237342861204,low,M,0.001066971789406706,-0.5957111842777971
F,Flight,-0.9554182055352116,1.4154496039563198,-1.839563171941199,-1.301957524252269,low,F,-1.1265443809819906,0.14195943499435332
A,Ship,-0.10572580142598628,-0.7107425798766771,0.7724267217187043,-0.2907237342861204,low,F,1.128678324560804,-0.26820023207586413
C,Ship,1.5936590067924643,1.4154496039563198,1.0419177424931387,0.7205100556800282,medium,F,0.8467754863679547,-1.251966651590145
B,Ship,-0.10572580142598628,-1.4194733078210093,0.04687397347984237,0.7205100556800282,low,M,-0.5627387045962919,-1.0416441756939885
A,Ship,-0.10572580142598628,-0.0020118519323447577,-0.7408690103223506,-0.2907237342861204,medium,M,0.001066971789406706,0.3849713279652791
A,Ship,-0.9554182055352116,1.4154496039563198,-1.1347405022234471,-1.301957524252269,medium,M,0.001066971789406706,1.1423789537731392
F,Ship,1.5936590067924643,-0.0020118519323447577,0.8760771143242561,0.7205100556800282,low,F,0.8467754863679547,-1.6898814841012042
F,Ship,-0.10572580142598628,1.4154496039563198,-0.3055373613790335,-1.301957524252269,low,F,0.5648726481751054,0.3152750236360542
F,Ship,-0.10572580142598628,1.4154496039563198,0.1712544446065044,-1.301957524252269,medium,M,-1.1265443809819906,0.29183732837489895
F,Road,1.5936590067924643,0.7067188760119876,1.6223599410842284,0.7205100556800282,low,M,-0.8446415427891413,-1.3111776711972742
A,Ship,-0.9554182055352116,1.4154496039563198,1.1870282921409112,0.7205100556800282,low,F,1.128678324560804,-1.4018445449706907
C,Ship,1.5936590067924643,-0.0020118519323447577,-1.5078819156034333,-0.2907237342861204,low,M,0.282969809982256,0.7834121474049189
C,Ship,-0.9554182055352116,1.4154496039563198,-0.6786787747590196,0.7205100556800282,high,F,-1.40844721917484,0.6286000023904459
C,Ship,-0.10572580142598628,-0.7107425798766771,-0.07750649764681969,-0.2907237342861204,low,M,0.5648726481751054,1.0609638018133367
F,Ship,0.743966602683239,0.7067188760119876,0.8760771143242561,1.731743845646177,low,M,-1.1265443809819906,-1.3747061609840898
B,Ship,1.5936590067924643,1.4154496039563198,1.3735989988309043,-0.2907237342861204,low,M,0.8467754863679547,0.07534703793633304
F,Flight,2.44335141090169,0.7067188760119876,1.1662982136198008,0.7205100556800282,medium,F,-0.2808358664034426,-1.3673047835331986
D,Ship,-0.10572580142598628,-0.0020118519323447577,0.2127146016487251,-0.2907237342861204,medium,F,0.8467754863679547,0.8210358161136155
F,Ship,0.743966602683239,1.4154496039563198,0.813886878760925,-1.301957524252269,medium,F,-1.1265443809819906,0.2542136596662023
F,Ship,0.743966602683239,1.4154496039563198,0.04687397347984237,0.7205100556800282,medium,F,-1.40844721917484,0.08644910411266975
F,Ship,0.743966602683239,1.4154496039563198,0.7102364861553733,1.731743845646177,medium,F,-1.40844721917484,-1.2377806781426037
F,Flight,2.44335141090169,-0.0020118519323447577,1.9125810403797732,0.7205100556800282,medium,M,-0.5627387045962919,-1.3648376577162349
D,Ship,2.44335141090169,-0.7107425798766771,1.3528689203097939,0.7205100556800282,medium,M,-0.2808358664034426,-1.691115047009686
A,Road,-0.9554182055352116,-1.4194733078210093,-0.26407720433681275,-1.301957524252269,medium,F,-0.5627387045962919,0.55828691660698
F,Road,-0.9554182055352116,-0.0020118519323447577,0.813886878760925,-0.2907237342861204,medium,M,0.282969809982256,0.6989130881739117
B,Ship,0.743966602683239,0.7067188760119876,0.5236657794653803,-0.2907237342861204,low,F,0.282969809982256,0.6218154063937956
C,Ship,-0.9554182055352116,-1.4194733078210093,-1.487151837082323,0.7205100556800282,low,M,-0.5627387045962919,-1.4610555645778198
C,Ship,-0.10572580142598628,0.7067188760119876,0.5029357009442699,-0.2907237342861204,low,F,0.282969809982256,0.46700326137932263
A,Ship,0.743966602683239,-0.7107425798766771,0.6687763291131527,1.731743845646177,low,F,-0.5627387045962919,-1.7762308876949342
C,Ship,0.743966602683239,0.7067188760119876,0.4407454653809389,0.7205100556800282,low,M,1.128678324560804,0.5724728900545214
B,Ship,1.5936590067924643,0.7067188760119876,1.9747712759431042,0.7205100556800282,low,M,0.8467754863679547,-1.3451006511805252
A,Ship,-0.10572580142598628,1.4154496039563198,-1.1762006592656677,-1.301957524252269,medium,M,0.001066971789406706,1.2244108871871828
F,Ship,-0.9554182055352116,-0.7107425798766771,-1.1347405022234471,-1.301957524252269,medium,F,-0.8446415427891413,0.5700057642375577
F,Ship,-0.9554182055352116,1.4154496039563198,-0.9274397170123437,-0.2907237342861204,low,F,0.001066971789406706,0.8913489018970814
C,Ship,-0.9554182055352116,0.7067188760119876,-0.6164885391956886,-0.2907237342861204,low,M,0.282969809982256,0.9166369415209594
F,Ship,-0.10572580142598628,-0.7107425798766771,0.2127146016487251,-0.2907237342861204,low,F,0.8467754863679547,0.5823413933223762
A,Flight,0.743966602683239,-0.7107425798766771,0.7102364861553733,-1.301957524252269,low,F,1.128678324560804,0.5311485326203792
A,Road,-0.10572580142598628,1.4154496039563198,-0.6994088532801299,0.7205100556800282,high,F,1.128678324560804,0.7550402005098362
A,Ship,-0.9554182055352116,1.4154496039563198,0.9175372713664768,-0.2907237342861204,low,F,-0.2808358664034426,0.334395248717523
B,Flight,-0.10572580142598628,1.4154496039563198,0.42001538685982853,-0.2907237342861204,medium,F,1.128678324560804,0.15552862698765374
C,Ship,-0.9554182055352116,0.7067188760119876,-0.9896299525756748,-0.2907237342861204,medium,F,0.5648726481751054,0.25729756693740696
C,Ship,-0.10572580142598628,-0.7107425798766771,0.9589974284086974,-1.301957524252269,low,M,0.282969809982256,1.068365179264228
B,Flight,-0.10572580142598628,0.7067188760119876,0.19198452312761477,1.731743845646177,medium,M,-0.5627387045962919,-1.6084663321414017
F,Ship,0.743966602683239,1.4154496039563198,0.7724267217187043,-1.301957524252269,high,F,-0.8446415427891413,0.48674026791503233
F,Flight,1.5936590067924643,0.7067188760119876,1.6223599410842284,0.7205100556800282,low,F,1.128678324560804,-1.622652305588943
D,Ship,-0.10572580142598628,-0.7107425798766771,-1.5078819156034333,-1.301957524252269,low,F,0.5648726481751054,-1.5153323325510215
F,Ship,0.743966602683239,-0.7107425798766771,1.0004575854509181,1.731743845646177,low,M,-0.5627387045962919,-1.5066973921916484
C,Flight,1.5936590067924643,-0.0020118519323447577,1.9125810403797732,0.7205100556800282,low,F,-0.2808358664034426,-1.518416239822226
D,Ship,0.743966602683239,0.7067188760119876,0.8968071928453664,-1.301957524252269,medium,M,1.128678324560804,0.705080902716321
C,Ship,-0.10572580142598628,0.7067188760119876,0.42001538685982853,-1.301957524252269,medium,F,0.5648726481751054,1.1053720665186837
F,Flight,-0.10572580142598628,-0.7107425798766771,1.1662982136198008,-0.2907237342861204,medium,F,-0.5627387045962919,0.9955849676637983
D,Road,0.743966602683239,0.7067188760119876,-0.5128381465901369,-1.301957524252269,low,F,-0.5627387045962919,1.0011360007519667
C,Flight,-1.805110609644437,-1.4194733078210093,-1.1969307377867782,-0.2907237342861204,medium,M,-0.8446415427891413,1.2244108871871828
F,Flight,-0.10572580142598628,-0.7107425798766771,-0.6994088532801299,0.7205100556800282,medium,M,0.8467754863679547,0.2326263087677698
C,Ship,-0.10572580142598628,-0.7107425798766771,0.5858560150287113,-0.2907237342861204,medium,M,0.5648726481751054,0.42691246685366224
F,Ship,1.5936590067924643,0.7067188760119876,1.8711208833375526,0.7205100556800282,low,M,0.001066971789406706,-1.6096998950498835
F,Ship,-0.10572580142598628,-0.7107425798766771,-0.07750649764681969,-0.2907237342861204,low,F,0.8467754863679547,0.09261691865507904
A,Ship,-0.10572580142598628,1.4154496039563198,0.7931568002398147,-1.301957524252269,low,F,0.8467754863679547,0.1265398986383301
A,Ship,-0.10572580142598628,-0.0020118519323447577,0.9175372713664768,-1.301957524252269,low,F,-0.8446415427891413,0.3720189174262196
C,Ship,-0.10572580142598628,1.4154496039563198,-1.010360031096785,-0.2907237342861204,high,M,-0.2808358664034426,0.4830395791895868
B,Road,2.44335141090169,-1.4194733078210093,1.7052802551686697,0.7205100556800282,low,F,1.128678324560804,-1.6787794179248676
A,Ship,0.743966602683239,-1.4194733078210093,-0.9274397170123437,0.7205100556800282,low,M,0.001066971789406706,0.18575091824545922
F,Flight,-1.805110609644437,-1.4194733078210093,0.2541747586909458,-1.301957524252269,medium,F,-1.40844721917484,1.0017527822062076
B,Road,-0.10572580142598628,-0.0020118519323447577,-1.1347405022234471,-1.301957524252269,high,M,-0.8446415427891413,1.0973539076135514
D,Ship,0.743966602683239,-1.4194733078210093,0.7102364861553733,-0.2907237342861204,medium,M,0.001066971789406706,0.696445962356948
F,Ship,-0.9554182055352116,-0.7107425798766771,-1.5286119941245437,-1.301957524252269,low,F,2.8200953537178997,-1.398143856245245
F,Ship,-0.9554182055352116,-0.7107425798766771,0.2127146016487251,-0.2907237342861204,low,F,0.282969809982256,1.1991228475633047
A,Ship,-0.9554182055352116,-0.0020118519323447577,0.2127146016487251,0.7205100556800282,medium,M,1.128678324560804,0.12037208409592082
F,Ship,-0.10572580142598628,-1.4194733078210093,-1.5286119941245437,-0.2907237342861204,medium,F,-1.40844721917484,-1.5344525576324903
F,Ship,-0.9554182055352116,-1.4194733078210093,1.2699486062253527,-1.301957524252269,high,F,-1.40844721917484,-0.8356391699775183
C,Road,-0.9554182055352116,1.4154496039563198,-0.5335682251112472,-0.2907237342861204,high,F,0.8467754863679547,-0.4600192643447929
A,Ship,1.5936590067924643,0.7067188760119876,1.2077583706620216,0.7205100556800282,low,F,0.282969809982256,-1.3851914457061856
B,Ship,-0.9554182055352116,-0.0020118519323447577,0.7309665646764837,0.7205100556800282,low,M,0.282969809982256,1.1818529668445588
B,Flight,-0.9554182055352116,-0.7107425798766771,-1.5286119941245437,-0.2907237342861204,medium,M,0.5648726481751054,1.093036437433865
C,Flight,-0.10572580142598628,1.4154496039563198,-1.1762006592656677,-0.2907237342861204,medium,M,1.128678324560804,1.2003564104717865
A,Flight,-0.10572580142598628,-1.4194733078210093,-1.3213112089134402,-0.2907237342861204,low,F,1.128678324560804,0.31959249381574073
F,Flight,-0.10572580142598628,1.4154496039563198,-0.8445194029279024,-1.301957524252269,medium,F,-0.2808358664034426,0.5083276188134648
A,Road,-1.805110609644437,0.7067188760119876,1.2284884491831318,0.7205100556800282,low,F,0.282969809982256,0.4879738308235142
F,Flight,-0.10572580142598628,-0.7107425798766771,-0.6579486962379093,-0.2907237342861204,medium,M,2.256289677332201,-0.3323455033169207
D,Flight,1.5936590067924643,-0.7107425798766771,1.1248380565775802,0.7205100556800282,low,M,0.282969809982256,-1.2390142410510856
C,Flight,-0.9554182055352116,0.7067188760119876,-1.3213112089134402,-1.301957524252269,low,F,0.001066971789406706,1.2552499598992293
F,Ship,-0.9554182055352116,-0.0020118519323447577,1.1662982136198008,-0.2907237342861204,high,F,0.282969809982256,0.45528441374874495
C,Flight,1.5936590067924643,-1.4194733078210093,0.02614389495873202,0.7205100556800282,low,M,-1.40844721917484,0.3880552352364838
D,Ship,-0.10572580142598628,0.7067188760119876,-0.6164885391956886,-0.2907237342861204,low,M,-0.5627387045962919,-1.6171012725007747
C,Road,-0.10572580142598628,-1.4194733078210093,-0.3884576754634748,-0.2907237342861204,low,M,-1.1265443809819906,0.2875198581952124
F,Ship,0.743966602683239,-0.7107425798766771,-1.611532308208985,-1.301957524252269,low,M,-0.8446415427891413,-1.5924300143311376
B,Ship,-0.9554182055352116,1.4154496039563198,0.5651259365076009,0.7205100556800282,low,F,-0.8446415427891413,0.6779425187297201
D,Ship,-0.9554182055352116,-1.4194733078210093,1.1870282921409112,-0.2907237342861204,medium,M,-1.40844721917484,0.946242451324524
D,Ship,-0.10572580142598628,-0.7107425798766771,0.39928530833871817,0.7205100556800282,high,F,0.001066971789406706,0.8043827168491104
C,Ship,-0.10572580142598628,-0.7107425798766771,0.6065860935498216,-0.2907237342861204,medium,F,1.974386839139352,-0.6795934620545634
F,Ship,0.743966602683239,-0.0020118519323447577,1.2699486062253527,1.731743845646177,low,M,0.282969809982256,-1.6053824248701971
