Customer_care_calls,Discount_offered,Weight_in_gms,profit,profit_minus_discount,shipping_cost,is_expensive,is_important,cust_frequency,Warehouse_block:B,Warehouse_block:C,Warehouse_block:D,Warehouse_block:F,Mode_of_Shipment:Road,Mode_of_Shipment:Ship,Gender,arrived_late
-0.04312065596147426,-0.4562696192128957,-1.5936891182853532,1.8683095448007359,0.3704853567341024,-0.5926396665974838,1,0,2,1,0,0,0,0,1,1,0
-0.9214045721767753,2.640454008146851,-0.09132181960747615,-0.06723126146709853,-2.7057664829325363,-0.4745460709579007,0,0,0,0,0,0,1,0,1,0,1
-0.9214045721767753,-0.5801385643072856,1.327818614459325,-1.3575917989789883,0.5764809704108158,-0.3629945237936672,0,1,1,0,0,0,1,0,1,1,0
-0.04312065596147426,-0.7040075094016754,1.1454538670027028,-0.3794152624780397,0.6860919205664691,-0.3773293064823009,0,0,1,0,0,0,1,0,1,0,0
0.8351632602538268,-0.7040075094016754,-1.17388302179125,0.26576500627790495,0.7002303649000001,-0.5596408044350585,0,0,2,1,0,0,0,0,1,0,0
-0.9214045721767753,-0.5182040917600906,0.3278723146468398,0.3490140732141562,0.49499488263906793,2.3646548640462175,0,1,0,0,1,0,0,0,0,1,1
-0.04312065596147426,-0.6420730368544805,0.7899038056862684,-0.3794152624780397,0.6277138278344707,2.9094247095119115,0,0,0,1,0,0,0,0,0,0,0
-0.9214045721767753,2.268847172863681,-0.11824815815811834,0.5779490072888456,-2.7664249699118786,-0.47666261605286675,0,0,0,1,0,0,0,0,1,0,1
0.8351632602538268,-0.3324006741185059,1.0248973057646003,0.640385807491034,0.26877977330257374,-0.38680565611203527,0,1,0,0,0,1,0,0,1,1,1
1.7134471764691277,-0.2704662015713109,-1.4896555375215084,0.9317575417679124,0.1720910572152013,-0.5844621060032967,1,0,1,0,0,0,1,0,1,0,0
-0.04312065596147426,1.7114369199389268,-1.5465680258217294,-1.0037832644999214,-1.2485945588799179,-0.5889357126812932,0,0,0,0,0,0,1,0,1,1,1
-0.04312065596147426,-0.7040075094016754,-1.1022834397361332,-0.3794152624780397,0.6860919205664691,-0.5540127186143533,0,0,1,0,0,0,0,0,1,0,0
-0.9214045721767753,1.3398300846557571,-0.8734095620556744,0.47388767361853257,-1.633069028982064,-0.5360220853071419,0,0,0,0,0,0,1,0,1,1,1
1.7134471764691277,-0.7040075094016754,-1.599196778443439,1.2855660762469792,0.7225782285239682,0.09249560130254941,1,0,1,0,0,0,1,0,0,0,0
-0.04312065596147426,-0.2704662015713109,-1.28587211167233,0.3282018064800934,0.22058744154204374,-0.3660490831920842,0,0,2,0,0,0,1,1,0,1,0
-0.04312065596147426,-0.3324006741185059,0.9153560648426695,-1.3575917989789883,0.40013048194957035,3.0573423496714707,0,0,0,0,0,1,0,0,0,1,0
1.7134471764691277,-0.7040075094016754,-1.1518523811589063,1.951558611736986,0.7371727517069677,-0.5579090857209954,1,0,1,0,0,0,1,0,1,0,0
-0.04312065596147426,-0.2704662015713109,1.0083743252903425,-0.670786996754918,0.3008573190485417,3.167017868228802,0,0,2,0,0,1,0,0,0,0,1
-0.9214045721767753,-0.5801385643072856,0.27463159978534274,-0.08804352820116133,0.5672073671382848,-0.4457802989854076,0,0,0,0,0,1,0,0,1,0,0
-1.7996884883920763,-0.3943351466657008,0.961865195066506,-0.08804352820116133,0.37930288115716465,-0.39176029576616034,0,0,2,0,0,0,1,0,1,0,0
-0.9214045721767753,-0.7659419819488704,0.870682821338195,-0.504288862882416,0.7399092248037803,-0.3989276871104772,0,0,0,0,1,0,0,0,1,0,1
-1.7996884883920763,-0.20853172902411599,1.075690171666948,0.7236348744272852,0.11432106961582779,-0.3828130824101676,0,0,0,0,0,0,0,0,1,0,0
-0.04312065596147426,-0.3943351466657008,1.0469279463969439,-0.23372939533960052,0.3867521690318207,-0.3850739373979722,0,0,0,0,0,0,0,0,1,1,0
-0.9214045721767753,-0.3943351466657008,1.1656486209156844,-1.4824653993833645,0.450603207957444,0.35658270519717716,0,0,0,1,0,0,0,1,0,1,0
0.8351632602538268,-0.2704662015713109,0.6228381142243293,-0.5459133963505417,0.2908235843602295,0.1965791115123856,0,0,0,0,0,1,0,1,0,1,1
-0.04312065596147426,-0.4562696192128957,0.5928519644747505,-0.7332237969571059,0.4655017837067561,2.677085782041775,0,0,0,0,0,0,1,0,0,0,1
-0.9214045721767753,1.463699029750147,-0.08520219720960293,-0.44185206268022814,-1.3265840421390724,-0.474065037981772,0,0,0,0,0,1,0,0,1,0,1
-0.04312065596147426,1.401764557202952,-0.05093231178151286,-0.4210397959461653,-1.2789998155111675,-0.4713712533154516,0,0,0,0,0,0,1,0,1,1,1
0.8351632602538268,-0.6420730368544805,0.07574387185446292,-0.08804352820116133,0.6298421957986581,-0.4614138707095886,0,0,1,0,0,0,0,0,1,0,1
1.7134471764691277,-0.6420730368544805,-1.604704438601525,1.8266850113326103,0.6438286138490328,-0.5935055259545153,1,0,1,0,0,1,0,0,1,1,1
0.8351632602538268,1.2778956121085623,-0.5649805932028639,-0.4002275292121025,-1.172733443584951,-0.5117780233102581,0,1,0,0,0,1,0,0,1,1,1
0.8351632602538268,-0.5801385643072856,-0.3201956972879348,-0.31697846227585125,0.5688796562530035,-0.08139781956795678,0,0,0,0,0,0,1,1,0,1,1
1.7134471764691277,-0.3943351466657008,-1.227123736652747,0.7652594078954109,0.3356713378913221,-0.5638257913273778,0,0,1,0,0,0,1,0,1,1,1
0.8351632602538268,-0.5801385643072856,-1.394189428114686,1.2647538095129163,0.5573256587331287,0.33421467180719505,1,0,2,0,0,0,0,0,0,1,0
-0.9214045721767753,1.2159611395613672,-1.3042309788659496,-0.9413464642977336,-0.881451085057584,-0.5698868068265988,0,0,0,0,0,0,1,0,1,1,1
-0.9214045721767753,-0.7040075094016754,0.7489023356205178,-0.025606727998973424,0.6938452610074377,-0.40850024333543733,0,0,0,0,1,0,0,0,1,0,0
-0.9214045721767753,-0.5182040917600906,-1.4021449372319212,-0.6499747300208553,0.5168866674135674,0.3248345287726863,0,0,0,1,0,0,0,0,0,1,0
0.8351632602538268,-0.20853172902411599,-1.39786120155341,0.536324473820721,0.13210814474510854,-0.577246611361367,0,0,0,0,1,0,0,0,1,0,1
-0.9214045721767753,2.392716117958071,-0.053992122980449475,0.49469994035259535,-2.8521677936120016,-0.47161176980351593,0,0,0,1,0,0,0,0,1,1,1
0.8351632602538268,-0.5182040917600906,0.5897921532758139,1.0982556756404138,0.47857604405819326,0.18683819374578053,1,0,0,0,0,0,1,1,0,0,0
-0.04312065596147426,-0.6420730368544805,1.0322408526420481,-0.9621587310317964,0.6234570919060958,-0.3862284165406809,0,0,1,0,0,0,1,0,1,1,1
-0.9214045721767753,-0.2704662015713109,-1.1500164944395443,0.8068839413635365,0.18212479190351352,-0.5577647758281568,0,0,2,1,0,0,0,0,1,0,0
-1.7996884883920763,-0.5182040917600906,1.3804473670810347,-0.9829709977658586,0.524183929005067,0.4198986706801105,0,0,0,0,0,0,0,1,0,1,0
-0.9214045721767753,1.7114369199389268,-0.3771081855881558,0.640385807491034,-2.1493502865806757,-0.4970103109431085,0,0,2,0,0,0,1,0,1,1,1
-0.04312065596147426,-0.5182040917600906,0.3554106154372693,0.7860716746294737,0.48541722680022437,-0.43943066370050937,0,0,2,0,0,0,0,0,1,1,0
0.8351632602538268,-0.3943351466657008,0.7489023356205178,-0.5251011296164788,0.40165074478113283,-0.40850024333543733,0,0,0,0,0,1,0,0,1,0,1
1.7134471764691277,1.0301577219197824,-0.1035610644032226,-0.31697846227585125,-0.9726668549513314,-0.475508136910158,0,0,0,0,0,0,0,0,1,1,1
-0.9214045721767753,-0.20853172902411599,0.46923559203771137,-0.004794461264910608,0.18349302845191975,-0.43048345034451657,0,0,0,1,0,0,0,0,1,1,1
-0.04312065596147426,-0.6420730368544805,-1.428459313542776,0.8485084748316611,0.6366833785406891,-0.4080793394813248,0,0,2,1,0,0,0,1,0,0,0
0.8351632602538268,-0.5182040917600906,0.9214756872405427,-0.19210486187147488,0.506852932725255,-0.39493511340860943,0,0,0,0,0,0,1,0,1,0,0
0.8351632602538268,-0.20853172902411599,-1.2626175465604117,0.8693207415657239,0.10048667784860939,0.48934780660868393,1,0,2,0,0,0,1,0,0,0,0
1.7134471764691277,-0.5801385643072856,-1.335441053095103,1.9931831452051116,0.5520047388226602,-0.5723400750048548,1,0,1,0,0,0,1,0,1,0,1
0.8351632602538268,-0.3324006741185059,-1.3856219567576635,1.1606924758426023,0.23457385959241836,-0.39545222385794776,1,0,2,0,0,0,1,1,0,1,0
-1.7996884883920763,-0.5801385643072856,1.3161913319033658,0.5779490072888456,0.5623425260772849,-0.36390848644831164,0,0,0,1,0,0,0,0,1,1,1
0.8351632602538268,-0.14659725647692107,-0.9535766154678137,0.03683007220321502,0.11508120103160903,-0.5423236172944271,0,0,0,0,0,0,1,0,1,0,1
1.7134471764691277,-0.2704662015713109,-1.561255119576625,1.9307463450029232,0.09182117970870336,-0.5900901918240019,1,0,1,0,0,1,0,0,1,0,0
-0.9214045721767753,0.7824198317310029,-0.07847061257194238,0.07845460567134065,-0.8654883253261779,-0.4735359017080305,0,0,0,0,0,0,0,0,1,1,1
-0.9214045721767753,0.7824198317310029,-0.23696883267685892,-0.4210397959461653,-0.7012999395174323,-0.48599465578976253,0,0,2,0,0,1,0,0,1,1,1
-0.04312065596147426,-0.7659419819488704,0.7556339202581783,1.2647538095129163,0.8045203951451849,-0.4079711070616958,1,0,0,0,0,0,1,0,1,0,0
0.8351632602538268,-0.4562696192128957,0.35357472871790735,-0.8164728638933572,0.46854230936988106,2.394959941542323,0,0,0,0,1,0,0,0,0,0,1
-0.9214045721767753,-0.6420730368544805,0.4612800829204762,0.6195735407569712,0.6350110894259704,-0.4311087932134838,0,0,2,1,0,0,0,0,1,1,0
0.8351632602538268,-0.6420730368544805,0.4594441962011142,0.26576500627790495,0.6324266426123142,-0.43125310310632237,0,0,0,0,0,0,1,0,1,0,0
0.8351632602538268,0.658550886636613,0.0292347416306264,0.536324473820721,-0.8724815343513652,0.02160336644559002,0,0,0,0,0,1,0,1,0,1,1
-0.04312065596147426,2.8881918983356303,-1.5943010805251405,-1.5657144663196154,-1.7206361680800621,-0.5926877698950966,0,0,0,0,0,1,0,0,1,1,1
-0.9214045721767753,-0.4562696192128957,0.9282072718782033,1.3480028764491676,0.38948864212863316,-0.3944059771348679,1,0,0,0,0,0,1,0,1,1,0
-0.9214045721767753,-0.7659419819488704,-1.2258998121731723,-1.648963533255866,0.6981019969358127,-0.563729584732152,0,0,1,1,0,0,0,0,1,1,0
0.8351632602538268,-0.6420730368544805,-0.43340871164858946,0.4114508734163441,0.633490826594408,-0.5014358143234922,0,0,0,1,0,0,0,0,1,0,1
-0.9214045721767753,-0.3324006741185059,0.5200284579400591,1.0150066087041636,0.24415151543126196,0.1662740340162808,1,1,0,0,0,0,1,1,0,1,0
0.8351632602538268,1.2778956121085623,0.15529896302681487,-0.1712925951374126,-1.2747430795827928,0.05876316385152798,0,0,0,0,0,0,1,1,0,1,1
1.7134471764691277,2.9501263708828254,-0.5050082937037063,0.640385807491034,-3.6148836562068873,-0.5070639001441973,0,1,2,0,0,1,0,0,1,0,1
-1.7996884883920763,-0.3943351466657008,0.31012540969300745,0.6195735407569712,0.343120625765978,-0.44299030772386144,0,0,2,0,0,1,0,0,1,1,1
-0.04312065596147426,1.9591748101277064,-1.5741063266121589,-1.3575917989789883,-1.2311115363169496,-0.591100361073872,0,0,0,0,0,0,1,0,1,1,1
-0.04312065596147426,-0.7040075094016754,-1.325649657258506,0.4322631401504069,0.70387899569575,-0.571570422243049,0,0,2,0,0,0,0,0,1,0,1
-0.9214045721767753,-0.3324006741185059,0.7011692809171066,1.5769378105238574,0.20720912862429416,-0.4122523005492408,1,1,2,0,0,1,0,0,1,1,0
-0.04312065596147426,-0.4562696192128957,0.6038672847909223,0.3490140732141562,0.42597495008613223,-0.4199007248696863,0,0,2,0,0,1,0,0,1,1,0
-0.9214045721767753,-0.7659419819488704,0.8192779931960599,0.4114508734163441,0.7733550070981544,-0.4029683641099579,0,0,0,1,0,0,0,0,1,0,1
1.7134471764691277,-0.2704662015713109,-1.2467065283259413,0.9109452750338496,0.17376334632992,-0.5653650968509895,1,0,1,1,0,0,0,0,1,1,0
0.8351632602538268,-0.6420730368544805,1.3498492550916685,1.1398802091085394,0.6388117465048766,0.41087930237769826,1,1,0,1,0,0,0,1,0,0,1
0.8351632602538268,-0.7659419819488704,-1.5484039125410913,-2.1900824683414974,0.6783385801255006,-0.4434352632267804,0,0,2,0,1,0,0,1,0,1,1
-0.04312065596147426,-0.7659419819488704,1.1050643591767395,-0.004794461264910608,0.7581523787825297,-0.38050412412475,0,0,0,0,0,0,1,0,1,0,1
-0.9214045721767753,-0.4562696192128957,0.9386106299545878,-0.19210486187147488,0.4457383668964442,-0.3935882210754493,0,1,0,0,0,1,0,0,1,1,1
-0.9214045721767753,-0.5801385643072856,0.9226996117201174,-0.48347659614835325,0.5700958665182534,-0.39483890681338374,0,0,0,0,0,0,0,0,1,1,1
-0.9214045721767753,1.7114369199389268,-1.064341780869319,-0.6499747300208553,-1.4424280699041316,-0.5510303141623557,0,0,0,0,0,0,0,0,1,0,1
1.7134471764691277,-0.5801385643072856,-1.3342171286155284,0.9733820752360379,0.5594540266973161,-0.572243868409629,1,0,1,0,0,0,1,0,1,0,0
-0.9214045721767753,1.2159611395613672,-0.49766474682625833,-0.3794152624780397,-1.1236289541254838,-0.5064866605728429,0,0,0,0,0,0,1,0,1,1,1
-0.04312065596147426,-0.20853172902411599,0.38600872742663545,-0.08804352820116133,0.19139839517604448,-0.43702549881986613,0,0,0,0,0,0,1,0,1,0,0
-0.9214045721767753,0.3488785239006384,-0.8923803914890814,0.9733820752360379,-0.6126686164373406,-0.5375132875331406,1,0,0,1,0,0,0,0,1,0,1
-0.9214045721767753,-0.4562696192128957,-0.39485509054198814,1.3271906097151047,0.39024877354441434,-0.49840530657388166,1,0,0,0,0,0,0,0,1,1,1
-0.9214045721767753,-0.7040075094016754,0.33705174824364964,-1.773837133660243,0.6555346376520637,2.3754781060091124,0,0,0,0,0,0,1,0,0,0,1
-0.04312065596147426,-0.20853172902411599,-0.06990314121491986,0.8485084748316611,0.10246301952964053,-0.47286245554145034,0,0,0,0,0,0,0,0,1,0,1
1.7134471764691277,-0.2704662015713109,-1.0459829136756993,1.1190679423744767,0.15704045518273285,-0.5495872152339698,1,0,1,0,1,0,0,0,1,0,1
-0.04312065596147426,-0.5801385643072856,-0.8373037899082224,0.12007913913946575,0.5656871043067222,-0.533183990747983,0,0,1,1,0,0,0,0,1,1,1
