Warehouse_block,Mode_of_Shipment,Customer_care_calls,Customer_rating,Cost_of_the_Product,Prior_purchases,Product_importance,Gender,Discount_offered,Weight_in_gms
A,Ship,-0.9214045721767753,0.0018523902117447988,0.9525698085019757,-0.3632170743981327,medium,M,-0.31975692171600817,0.2685119773874695
A,Ship,-0.04312065596147426,-0.706807673837918,-1.3784040657130505,1.5250825047032968,low,F,-0.6943962232045775,1.3314903878980489
D,Ship,0.8351632602538268,1.4191725183110704,-0.02560672799897275,-1.3073668639488474,low,F,-0.6943962232045775,0.43863748004834524
F,Ship,-0.9214045721767753,0.7105124542614076,-0.941346464297733,-1.3073668639488474,medium,F,-0.31975692171600817,0.3970240477428073
B,Ship,0.8351632602538268,0.7105124542614076,1.1190679423744776,1.5250825047032968,medium,F,1.6283674460245525,-0.4107661087764585
D,Ship,-0.04312065596147426,-0.706807673837918,-0.5875379298186666,-0.3632170743981327,low,M,2.3027181887039774,0.19079277293447958
F,Flight,0.8351632602538268,0.7105124542614076,-1.4200285991811759,-1.3073668639488474,high,M,-0.39468478201372204,1.0463159841571565
A,Road,-0.9214045721767753,1.4191725183110704,-0.12966806166928643,-1.3073668639488474,low,M,-0.8442519438000052,0.30706559849407083
F,Ship,0.8351632602538268,-1.4154677378875808,0.931757541767913,-0.3632170743981327,medium,F,-0.4696126423114359,1.2751898618376152
F,Flight,0.8351632602538268,0.7105124542614076,1.4520642101194814,1.5250825047032968,medium,F,2.3027181887039774,-0.030125595628743892
D,Ship,-0.04312065596147426,-1.4154677378875808,-0.4418520626802274,-1.3073668639488474,medium,F,2.3027181887039774,-0.09621751752577473
B,Flight,0.8351632602538268,0.0018523902117447988,0.307389539746031,1.5250825047032968,medium,F,2.3027181887039774,-0.28714973633941937
F,Ship,1.7134471764691277,0.0018523902117447988,1.3063783429810423,0.5809327151525819,medium,F,1.478511725429125,-0.6726859474054326
D,Ship,2.591731092684429,1.4191725183110704,1.701811410928234,1.5250825047032968,low,M,-0.5445405026091498,-1.039863291277826
C,Ship,-0.9214045721767753,-0.706807673837918,-0.12966806166928643,0.5809327151525819,medium,M,-0.39468478201372204,0.6956616207590207
D,Flight,1.7134471764691277,1.4191725183110704,-1.9195230007986817,-1.3073668639488474,low,F,-0.4696126423114359,-1.1659275126740147
C,Ship,-0.04312065596147426,0.0018523902117447988,-1.0662200647021094,1.5250825047032968,low,M,-0.6194683629068636,0.6332414723007138
B,Ship,0.8351632602538268,1.4191725183110704,0.6820103409591602,-1.3073668639488474,low,M,-0.24482906141829427,0.6350773590200758
B,Ship,-0.9214045721767753,-1.4154677378875808,0.3282018064800937,-0.3632170743981327,high,M,-0.7693240835022914,0.734215241865622
D,Ship,-0.9214045721767753,-0.706807673837918,0.8276962080975994,1.5250825047032968,low,F,1.7782231666199804,-0.559472933044778
B,Ship,-0.9214045721767753,0.0018523902117447988,-0.6707869967549175,-0.3632170743981327,high,M,2.3027181887039774,-1.2938276207895651
F,Flight,-0.04312065596147426,0.0018523902117447988,-0.8997219308296076,-0.3632170743981327,medium,F,-0.8442519438000052,0.6057031715102843
D,Road,-0.9214045721767753,0.0018523902117447988,0.16170367260759186,-1.3073668639488474,medium,M,-0.24482906141829427,-0.956024464426963
D,Ship,-0.9214045721767753,-1.4154677378875808,-1.503277666117427,1.5250825047032968,medium,F,-0.31975692171600817,-1.3966372770738353
F,Ship,0.8351632602538268,0.0018523902117447988,-0.4418520626802274,1.5250825047032968,low,M,-0.39468478201372204,0.7574698069775403
A,Flight,-0.9214045721767753,0.7105124542614076,-1.565714466319615,-0.3632170743981327,low,M,-0.09497334082286654,-1.1573600413169922
F,Ship,-0.9214045721767753,-0.706807673837918,-0.6915992634889803,-1.3073668639488474,high,M,-0.24482906141829427,0.622226151984542
A,Ship,-0.04312065596147426,0.7105124542614076,0.7652594078954111,-1.3073668639488474,medium,M,-0.24482906141829427,0.8957732731694752
D,Ship,-0.9214045721767753,-0.706807673837918,0.7236348744272857,-0.3632170743981327,medium,F,-0.39468478201372204,0.29972205161662296
C,Ship,0.8351632602538268,1.4191725183110704,-1.2743427320427367,1.5250825047032968,medium,F,2.3027181887039774,-1.3984731637931973
B,Ship,0.8351632602538268,0.7105124542614076,0.3698263399482192,-0.3632170743981327,medium,M,2.2277903284062637,-0.29755309441580385
C,Road,-0.04312065596147426,0.0018523902117447988,-0.629162463286792,-0.3632170743981327,low,M,-0.39468478201372204,1.2770257485569771
F,Ship,-0.9214045721767753,-1.4154677378875808,-0.12966806166928643,-0.3632170743981327,medium,M,-0.6194683629068636,0.6044792470307097
B,Ship,0.8351632602538268,0.0018523902117447988,-0.4210397959461647,-0.3632170743981327,high,M,2.3027181887039774,-0.6139375723858497
F,Road,1.7134471764691277,-1.4154677378875808,1.3896274099172932,1.5250825047032968,low,F,-0.7693240835022914,-1.4939392732000196
F,Ship,-0.9214045721767753,0.7105124542614076,1.2231292760447914,-0.3632170743981327,medium,M,-0.24482906141829427,0.9190278382813934
A,Flight,-0.04312065596147426,0.7105124542614076,0.8693207415657248,-0.3632170743981327,medium,F,-0.39468478201372204,-0.7063438705937354
B,Ship,-0.04312065596147426,-1.4154677378875808,0.4946999403525956,-0.3632170743981327,low,M,-0.7693240835022914,0.39824797222238195
F,Ship,0.8351632602538268,-1.4154677378875808,-0.4210397959461647,-1.3073668639488474,low,M,-0.24482906141829427,0.9759403265816144
A,Road,0.8351632602538268,-0.706807673837918,1.2855660762469796,1.5250825047032968,low,M,-0.31975692171600817,-1.4162200687470297
F,Ship,0.8351632602538268,1.4191725183110704,0.3282018064800937,-0.3632170743981327,low,M,2.3027181887039774,-0.7852869995263
D,Flight,0.8351632602538268,0.0018523902117447988,-1.2327181985746114,-1.3073668639488474,low,M,-0.31975692171600817,0.6840343382030616
C,Ship,-0.04312065596147426,1.4191725183110704,-0.37941526247803925,-0.3632170743981327,medium,F,2.1528624681085495,0.147955416149367
C,Ship,-0.9214045721767753,-0.706807673837918,-0.6915992634889803,-0.3632170743981327,low,F,-0.5445405026091498,1.41349332802955
D,Flight,-0.9214045721767753,0.0018523902117447988,-0.6707869967549175,-0.3632170743981327,high,M,-0.020045480525152672,-1.0594460829510204
C,Ship,2.591731092684429,0.7105124542614076,1.9723708784710496,0.5809327151525819,medium,F,-0.4696126423114359,-1.075969063425278
C,Ship,-0.04312065596147426,-1.4154677378875808,-1.024595531233984,1.5250825047032968,low,F,-0.7693240835022914,1.2868171443935743
C,Ship,0.8351632602538268,-1.4154677378875808,0.931757541767913,1.5250825047032968,medium,M,-0.24482906141829427,-1.5147459893527886
B,Ship,0.8351632602538268,-0.706807673837918,0.16170367260759186,-0.3632170743981327,low,M,-0.6194683629068636,1.0597791534324776
B,Ship,0.8351632602538268,-1.4154677378875808,-0.10885579493522368,-1.3073668639488474,medium,M,1.1038724239405553,-0.03808110474597908
B,Ship,0.8351632602538268,-1.4154677378875808,0.536324473820721,1.5250825047032968,medium,F,-0.6943962232045775,-1.1824504931482724
B,Ship,-0.04312065596147426,0.0018523902117447988,0.16170367260759186,-1.3073668639488474,medium,M,-0.4696126423114359,0.47902698787430853
B,Road,0.8351632602538268,1.4191725183110704,-0.5459133963505411,-0.3632170743981327,low,F,-0.7693240835022914,1.3272066522195376
F,Ship,-0.9214045721767753,0.0018523902117447988,-1.0037832644999212,-0.3632170743981327,medium,M,-0.39468478201372204,-1.058834120711233
F,Ship,0.8351632602538268,0.0018523902117447988,1.1190679423744776,-1.3073668639488474,low,F,2.3027181887039774,-0.9829508029776052
F,Ship,-0.04312065596147426,1.4191725183110704,-1.1286568649042976,-0.3632170743981327,low,F,1.5534395857268388,-1.0986116662974093
C,Ship,0.8351632602538268,1.4191725183110704,1.1190679423744776,-0.3632170743981327,medium,F,0.8041609827496999,-0.4860374642702992
C,Ship,1.7134471764691277,0.0018523902117447988,1.4104396766513558,0.5809327151525819,high,F,-0.6943962232045775,-1.5900173448466293
F,Road,1.7134471764691277,1.4191725183110704,0.7652594078954111,0.5809327151525819,medium,M,-0.39468478201372204,-1.3280975062176552
A,Ship,-0.9214045721767753,0.7105124542614076,-0.7748483304252312,-0.3632170743981327,low,F,-0.31975692171600817,1.4367478931414683
B,Ship,-0.04312065596147426,-1.4154677378875808,1.868309544800736,1.5250825047032968,medium,M,-0.4696126423114359,-1.5936891182853532
F,Ship,-0.9214045721767753,-1.4154677378875808,-0.06723126146709822,-0.3632170743981327,medium,F,2.3027181887039774,-0.09132181960747615
F,Ship,-0.9214045721767753,0.7105124542614076,-1.3575917989789876,0.5809327151525819,high,M,-0.6194683629068636,1.327818614459325
F,Ship,-0.04312065596147426,-0.706807673837918,-0.37941526247803925,0.5809327151525819,medium,F,-0.7693240835022914,1.1454538670027028
B,Ship,0.8351632602538268,0.7105124542614076,0.2657650062779055,1.5250825047032968,low,F,-0.7693240835022914,-1.17388302179125
C,Flight,-0.9214045721767753,-0.706807673837918,0.34901407321415645,-0.3632170743981327,high,M,-0.5445405026091498,0.3278723146468398
B,Flight,-0.04312065596147426,-0.706807673837918,-0.37941526247803925,-0.3632170743981327,medium,F,-0.6943962232045775,0.7899038056862684
B,Ship,-0.9214045721767753,-1.4154677378875808,0.5779490072888466,-1.3073668639488474,medium,F,2.3027181887039774,-0.11824815815811834
D,Ship,0.8351632602538268,-1.4154677378875808,0.6403858074910347,-0.3632170743981327,high,M,-0.31975692171600817,1.0248973057646003
F,Ship,1.7134471764691277,1.4191725183110704,0.931757541767913,0.5809327151525819,low,F,-0.24482906141829427,-1.4896555375215084
F,Ship,-0.04312065596147426,0.7105124542614076,-1.0037832644999212,-0.3632170743981327,medium,M,2.1528624681085495,-1.5465680258217294
A,Ship,-0.04312065596147426,0.0018523902117447988,-0.37941526247803925,0.5809327151525819,low,F,-0.7693240835022914,-1.1022834397361332
F,Ship,-0.9214045721767753,0.0018523902117447988,0.47388767361853285,-0.3632170743981327,medium,M,1.7032953063222664,-0.8734095620556744
F,Flight,1.7134471764691277,-1.4154677378875808,1.2855660762469796,0.5809327151525819,low,F,-0.7693240835022914,-1.599196778443439
F,Road,-0.04312065596147426,-1.4154677378875808,0.3282018064800937,1.5250825047032968,low,M,-0.24482906141829427,-1.28587211167233
D,Flight,-0.04312065596147426,-1.4154677378875808,-1.3575917989789876,-0.3632170743981327,low,M,-0.31975692171600817,0.9153560648426695
F,Ship,1.7134471764691277,0.7105124542614076,1.951558611736987,0.5809327151525819,low,F,-0.7693240835022914,-1.1518523811589063
D,Flight,-0.04312065596147426,0.7105124542614076,-0.6707869967549175,1.5250825047032968,low,F,-0.24482906141829427,1.0083743252903425
D,Ship,-0.9214045721767753,1.4191725183110704,-0.08804352820116096,-1.3073668639488474,low,F,-0.6194683629068636,0.27463159978534274
F,Ship,-1.7996884883920763,-0.706807673837918,-0.08804352820116096,1.5250825047032968,low,F,-0.39468478201372204,0.961865195066506
C,Ship,-0.9214045721767753,-1.4154677378875808,-0.5042888628824156,-1.3073668639488474,low,F,-0.8442519438000052,0.870682821338195
A,Ship,-1.7996884883920763,0.7105124542614076,0.7236348744272857,-1.3073668639488474,medium,F,-0.1699012011205804,1.075690171666948
A,Ship,-0.04312065596147426,-0.706807673837918,-0.2337293953396001,-0.3632170743981327,low,M,-0.39468478201372204,1.0469279463969439
B,Road,-0.9214045721767753,1.4191725183110704,-1.482465399383364,-1.3073668639488474,medium,M,-0.39468478201372204,1.1656486209156844
D,Road,0.8351632602538268,1.4191725183110704,-0.5459133963505411,-1.3073668639488474,medium,M,-0.24482906141829427,0.6228381142243293
F,Flight,-0.04312065596147426,0.7105124542614076,-0.7332237969571057,-0.3632170743981327,low,F,-0.4696126423114359,0.5928519644747505
D,Ship,-0.9214045721767753,0.7105124542614076,-0.4418520626802274,-0.3632170743981327,medium,F,1.8531510269176943,-0.08520219720960293
F,Ship,-0.04312065596147426,1.4191725183110704,-0.4210397959461647,-1.3073668639488474,low,M,1.7782231666199804,-0.05093231178151286
A,Ship,0.8351632602538268,0.7105124542614076,-0.08804352820116096,0.5809327151525819,low,F,-0.6943962232045775,0.07574387185446292
D,Ship,1.7134471764691277,1.4191725183110704,1.8266850113326105,0.5809327151525819,low,M,-0.6943962232045775,-1.604704438601525
D,Ship,0.8351632602538268,1.4191725183110704,-0.400227529212102,-1.3073668639488474,high,M,1.6283674460245525,-0.5649805932028639
F,Road,0.8351632602538268,0.7105124542614076,-0.316978462275851,-1.3073668639488474,low,M,-0.6194683629068636,-0.3201956972879348
F,Ship,1.7134471764691277,0.0018523902117447988,0.7652594078954111,0.5809327151525819,medium,M,-0.39468478201372204,-1.227123736652747
A,Flight,0.8351632602538268,-1.4154677378875808,1.2647538095129167,1.5250825047032968,low,M,-0.6194683629068636,-1.394189428114686
F,Ship,-0.9214045721767753,1.4191725183110704,-0.941346464297733,-0.3632170743981327,medium,M,1.5534395857268388,-1.3042309788659496
C,Ship,-0.9214045721767753,-1.4154677378875808,-0.02560672799897275,-1.3073668639488474,low,F,-0.7693240835022914,0.7489023356205178
B,Flight,-0.9214045721767753,0.7105124542614076,-0.6499747300208548,-1.3073668639488474,medium,M,-0.5445405026091498,-1.4021449372319212
C,Ship,0.8351632602538268,-1.4154677378875808,0.536324473820721,-0.3632170743981327,medium,F,-0.1699012011205804,-1.39786120155341
B,Ship,-0.9214045721767753,0.7105124542614076,0.4946999403525956,-1.3073668639488474,medium,M,2.3027181887039774,-0.053992122980449475
F,Road,0.8351632602538268,0.7105124542614076,1.098255675640415,-1.3073668639488474,medium,F,-0.5445405026091498,0.5897921532758139
F,Ship,-0.04312065596147426,-1.4154677378875808,-0.9621587310317958,0.5809327151525819,medium,M,-0.6943962232045775,1.0322408526420481
B,Ship,-0.9214045721767753,0.0018523902117447988,0.8068839413635366,1.5250825047032968,medium,F,-0.24482906141829427,-1.1500164944395443
A,Road,-1.7996884883920763,-0.706807673837918,-0.9829709977658585,-0.3632170743981327,low,M,-0.5445405026091498,1.3804473670810347
F,Ship,-0.9214045721767753,1.4191725183110704,0.6403858074910347,1.5250825047032968,medium,M,2.1528624681085495,-0.3771081855881558
A,Ship,-0.04312065596147426,0.0018523902117447988,0.7860716746294739,1.5250825047032968,medium,M,-0.5445405026091498,0.3554106154372693
D,Ship,0.8351632602538268,-1.4154677378875808,-0.5251011296164784,-0.3632170743981327,medium,F,-0.39468478201372204,0.7489023356205178
A,Ship,1.7134471764691277,-0.706807673837918,-0.316978462275851,-0.3632170743981327,medium,M,1.328656004833697,-0.1035610644032226
B,Ship,-0.9214045721767753,0.7105124542614076,-0.004794461264910017,-0.3632170743981327,low,M,-0.1699012011205804,0.46923559203771137
B,Road,-0.04312065596147426,-0.706807673837918,0.848508474831662,1.5250825047032968,low,F,-0.6943962232045775,-1.428459313542776
F,Ship,0.8351632602538268,0.7105124542614076,-0.19210486187147463,-0.3632170743981327,low,F,-0.5445405026091498,0.9214756872405427
F,Flight,0.8351632602538268,-0.706807673837918,0.8693207415657248,1.5250825047032968,low,F,-0.1699012011205804,-1.2626175465604117
F,Ship,1.7134471764691277,-1.4154677378875808,1.9931831452051125,0.5809327151525819,low,F,-0.6194683629068636,-1.335441053095103
F,Road,0.8351632602538268,-0.706807673837918,1.1606924758426032,1.5250825047032968,medium,M,-0.31975692171600817,-1.3856219567576635
B,Ship,-1.7996884883920763,0.7105124542614076,0.5779490072888466,-0.3632170743981327,medium,M,-0.6194683629068636,1.3161913319033658
F,Ship,0.8351632602538268,-1.4154677378875808,0.03683007220321545,-0.3632170743981327,low,F,-0.09497334082286654,-0.9535766154678137
D,Ship,1.7134471764691277,-1.4154677378875808,1.9307463450029243,0.5809327151525819,low,F,-0.24482906141829427,-1.561255119576625
A,Ship,-0.9214045721767753,-0.706807673837918,0.07845460567134092,-1.3073668639488474,low,M,1.0289445636428416,-0.07847061257194238
D,Ship,-0.9214045721767753,1.4191725183110704,-0.4210397959461647,1.5250825047032968,medium,M,1.0289445636428416,-0.23696883267685892
F,Ship,-0.04312065596147426,-1.4154677378875808,1.2647538095129167,-1.3073668639488474,low,F,-0.8442519438000052,0.7556339202581783
C,Flight,0.8351632602538268,1.4191725183110704,-0.8164728638933566,-0.3632170743981327,medium,F,-0.4696126423114359,0.35357472871790735
B,Ship,-0.9214045721767753,0.0018523902117447988,0.619573540756972,1.5250825047032968,medium,M,-0.6943962232045775,0.4612800829204762
F,Ship,0.8351632602538268,1.4191725183110704,0.2657650062779055,-0.3632170743981327,medium,F,-0.6943962232045775,0.4594441962011142
D,Road,0.8351632602538268,-0.706807673837918,0.536324473820721,-1.3073668639488474,low,M,0.8790888430474137,0.0292347416306264
D,Ship,-0.04312065596147426,1.4191725183110704,-1.565714466319615,-1.3073668639488474,low,M,2.3027181887039774,-1.5943010805251405
F,Ship,-0.9214045721767753,1.4191725183110704,1.3480028764491676,-0.3632170743981327,low,M,-0.4696126423114359,0.9282072718782033
B,Ship,-0.9214045721767753,-1.4154677378875808,-1.648963533255866,0.5809327151525819,low,M,-0.8442519438000052,-1.2258998121731723
B,Ship,0.8351632602538268,0.0018523902117447988,0.4114508734163447,-0.3632170743981327,medium,F,-0.6943962232045775,-0.43340871164858946
F,Road,-0.9214045721767753,0.0018523902117447988,1.015006608704164,-1.3073668639488474,high,M,-0.31975692171600817,0.5200284579400591
F,Road,0.8351632602538268,-0.706807673837918,-0.17129259513741188,-0.3632170743981327,medium,M,1.6283674460245525,0.15529896302681487
D,Ship,1.7134471764691277,0.7105124542614076,0.6403858074910347,1.5250825047032968,high,F,2.3027181887039774,-0.5050082937037063
D,Ship,-1.7996884883920763,-0.706807673837918,0.619573540756972,1.5250825047032968,low,M,-0.39468478201372204,0.31012540969300745
F,Ship,-0.04312065596147426,1.4191725183110704,-1.3575917989789876,-0.3632170743981327,medium,M,2.3027181887039774,-1.5741063266121589
A,Ship,-0.04312065596147426,-0.706807673837918,0.4322631401504074,1.5250825047032968,low,F,-0.7693240835022914,-1.325649657258506
D,Ship,-0.9214045721767753,1.4191725183110704,1.5769378105238578,1.5250825047032968,high,M,-0.31975692171600817,0.7011692809171066
D,Ship,-0.04312065596147426,-0.706807673837918,0.34901407321415645,1.5250825047032968,medium,M,-0.4696126423114359,0.6038672847909223
B,Ship,-0.9214045721767753,-1.4154677378875808,0.4114508734163447,-1.3073668639488474,low,F,-0.8442519438000052,0.8192779931960599
B,Ship,1.7134471764691277,0.7105124542614076,0.9109452750338503,0.5809327151525819,low,M,-0.24482906141829427,-1.2467065283259413
B,Road,0.8351632602538268,1.4191725183110704,1.1398802091085403,-0.3632170743981327,high,F,-0.6943962232045775,1.3498492550916685
C,Road,0.8351632602538268,-1.4154677378875808,-2.190082468341497,1.5250825047032968,low,M,-0.8442519438000052,-1.5484039125410913
F,Ship,-0.04312065596147426,-0.706807673837918,-0.004794461264910017,-1.3073668639488474,medium,F,-0.8442519438000052,1.1050643591767395
D,Ship,-0.9214045721767753,-0.706807673837918,-0.19210486187147463,-0.3632170743981327,high,M,-0.4696126423114359,0.9386106299545878
A,Ship,-0.9214045721767753,0.7105124542614076,-0.4834765961483529,-1.3073668639488474,medium,M,-0.6194683629068636,0.9226996117201174
A,Ship,-0.9214045721767753,0.0018523902117447988,-0.6499747300208548,-0.3632170743981327,medium,F,2.1528624681085495,-1.064341780869319
F,Ship,1.7134471764691277,0.7105124542614076,0.9733820752360385,0.5809327151525819,low,F,-0.6194683629068636,-1.3342171286155284
F,Ship,-0.9214045721767753,-1.4154677378875808,-0.37941526247803925,-1.3073668639488474,low,M,1.5534395857268388,-0.49766474682625833
F,Ship,-0.04312065596147426,0.7105124542614076,-0.08804352820116096,-0.3632170743981327,medium,F,-0.1699012011205804,0.38600872742663545
B,Ship,-0.9214045721767753,1.4191725183110704,0.9733820752360385,-0.3632170743981327,medium,F,0.5044495415588444,-0.8923803914890814
A,Ship,-0.9214045721767753,0.0018523902117447988,1.327190609715105,-0.3632170743981327,low,M,-0.4696126423114359,-0.39485509054198814
F,Flight,-0.9214045721767753,1.4191725183110704,-1.7738371336602423,-1.3073668639488474,low,F,-0.7693240835022914,0.33705174824364964
A,Ship,-0.04312065596147426,-0.706807673837918,0.848508474831662,-0.3632170743981327,low,F,-0.1699012011205804,-0.06990314121491986
C,Ship,1.7134471764691277,1.4191725183110704,1.1190679423744776,0.5809327151525819,medium,F,-0.24482906141829427,-1.0459829136756993
B,Ship,-0.04312065596147426,-1.4154677378875808,0.12007913913946638,0.5809327151525819,low,M,-0.6194683629068636,-0.8373037899082224
A,Ship,-0.04312065596147426,0.0018523902117447988,-0.6707869967549175,-0.3632170743981327,medium,M,-0.4696126423114359,0.5781648707198548
A,Ship,-0.9214045721767753,1.4191725183110704,-1.0662200647021094,-1.3073668639488474,medium,M,-0.4696126423114359,1.3296545011786869
A,Ship,-0.04312065596147426,0.7105124542614076,-1.6905880667239914,1.5250825047032968,medium,F,-0.39468478201372204,0.7599176559366896
B,Flight,-0.9214045721767753,-0.706807673837918,-1.1910936651064858,1.5250825047032968,high,M,-0.7693240835022914,1.1160796794929113
F,Ship,1.7134471764691277,0.0018523902117447988,0.9525698085019757,0.5809327151525819,low,F,-0.24482906141829427,-1.4804761039246985
F,Ship,-0.04312065596147426,1.4191725183110704,-0.2337293953396001,-1.3073668639488474,low,F,-0.31975692171600817,0.5090131376238873
F,Ship,-0.04312065596147426,1.4191725183110704,0.24495273954384278,-1.3073668639488474,medium,M,-0.7693240835022914,0.4857585725119691
F,Road,1.7134471764691277,0.7105124542614076,1.701811410928234,0.5809327151525819,low,M,-0.6943962232045775,-1.1047312886952825
A,Ship,-0.9214045721767753,1.4191725183110704,1.2647538095129167,0.5809327151525819,low,F,-0.1699012011205804,-1.194689737944019
C,Ship,1.7134471764691277,0.0018523902117447988,-1.4408408659152387,-0.3632170743981327,low,M,-0.39468478201372204,0.9734924776224652
C,Ship,-0.9214045721767753,1.4191725183110704,-0.6083501965527293,0.5809327151525819,high,F,-0.8442519438000052,0.8198899554358472
C,Road,1.7134471764691277,-0.706807673837918,-1.5865267330536779,1.5250825047032968,high,M,2.2277903284062637,-1.5771661378110955
B,Ship,-0.04312065596147426,-1.4154677378875808,0.47388767361853285,-1.3073668639488474,medium,F,2.3027181887039774,-0.5876231960749948
C,Ship,-0.04312065596147426,-0.706807673837918,-0.004794461264910017,-0.3632170743981327,low,M,-0.31975692171600817,1.2488754855267603
F,Ship,0.8351632602538268,0.7105124542614076,0.9525698085019757,1.5250825047032968,low,M,-0.7693240835022914,-1.1677633993933767
B,Ship,1.7134471764691277,1.4191725183110704,1.4520642101194814,-0.3632170743981327,low,M,-0.24482906141829427,0.2709598263466188
F,Flight,2.591731092684429,0.7105124542614076,1.243941542778854,0.5809327151525819,medium,F,-0.5445405026091498,-1.1604198525159288
D,Ship,-0.04312065596147426,0.0018523902117447988,0.2865772730119683,-0.3632170743981327,medium,F,-0.24482906141829427,1.0108221742494918
B,Road,-0.04312065596147426,-0.706807673837918,-0.8789096640955448,-0.3632170743981327,low,M,2.3027181887039774,-1.1714351728321006
F,Ship,-0.9214045721767753,-0.706807673837918,0.47388767361853285,1.5250825047032968,low,M,2.3027181887039774,-0.992130236574415
F,Ship,0.8351632602538268,1.4191725183110704,0.8901330082997876,-1.3073668639488474,medium,F,-0.7693240835022914,0.4484288758849424
F,Ship,0.8351632602538268,1.4191725183110704,0.12007913913946638,0.5809327151525819,medium,F,-0.8442519438000052,0.2819751466627906
F,Ship,0.8351632602538268,1.4191725183110704,0.7860716746294739,1.5250825047032968,medium,F,-0.8442519438000052,-1.0319077821605909
B,Flight,-0.04312065596147426,0.0018523902117447988,0.9941943419701013,-0.3632170743981327,medium,M,2.3027181887039774,-0.6439237221354285
C,Ship,-0.9214045721767753,0.7105124542614076,-0.35860299574397647,1.5250825047032968,low,M,-0.7693240835022914,1.195022808425476
F,Flight,2.591731092684429,0.0018523902117447988,1.9931831452051125,0.5809327151525819,medium,M,-0.6194683629068636,-1.1579720035567795
A,Ship,-0.9214045721767753,1.4191725183110704,0.8068839413635366,-1.3073668639488474,low,F,1.0289445636428416,-0.9805029540184559
D,Ship,2.591731092684429,-0.706807673837918,1.4312519433854187,0.5809327151525819,medium,M,-0.5445405026091498,-1.4817000284042732
B,Ship,0.8351632602538268,0.0018523902117447988,-0.9829709977658585,1.5250825047032968,low,M,-0.4696126423114359,0.43924944228813256
A,Road,-0.9214045721767753,-1.4154677378875808,-0.19210486187147463,-1.3073668639488474,medium,F,-0.6194683629068636,0.7501262601000924
A,Road,0.8351632602538268,1.4191725183110704,0.5987612740229092,1.5250825047032968,low,F,-0.8442519438000052,-1.0080412548088853
